Year,Province,Attribute,Commodity,Value,Unit,Level
2012,Đồng bằng sông Hồng,Diện tích,Lúa mùa,573500.0,ha,Regional
2012,Hà Nội,Diện tích,Lúa mùa,102700.0,ha,Province
2012,Vĩnh Phúc,Diện tích,Lúa mùa,28300.0,ha,Province
2012,Bắc Ninh,Diện tích,Lúa mùa,36100.0,ha,Province
2012,Quảng Ninh,Diện tích,Lúa mùa,26400.0,ha,Province
2012,Hải Dương,Diện tích,Lúa mùa,62800.0,ha,Province
2012,Hải Phòng,Diện tích,Lúa mùa,40700.0,ha,Province
2012,Hưng Yên,Diện tích,Lúa mùa,41100.0,ha,Province
2012,Thái Bình,Diện tích,Lúa mùa,81700.0,ha,Province
2012,Hà Nam,Diện tích,Lúa mùa,34800.0,ha,Province
2012,Nam Định,Diện tích,Lúa mùa,79600.0,ha,Province
2012,Ninh Bình,Diện tích,Lúa mùa,39300.0,ha,Province
2012,Trung du và miền núi phía Bắc,Diện tích,Lúa mùa,432400.0,ha,Regional
2012,Hà Giang,Diện tích,Lúa mùa,27500.0,ha,Province
2012,Cao Bằng,Diện tích,Lúa mùa,27500.0,ha,Province
2012,Bắc Kạn,Diện tích,Lúa mùa,14600.0,ha,Province
2012,Tuyên Quang,Diện tích,Lúa mùa,25700.0,ha,Province
2012,Lào Cai,Diện tích,Lúa mùa,20800.0,ha,Province
2012,Yên Bái,Diện tích,Lúa mùa,22200.0,ha,Province
2012,Thái Nguyên,Diện tích,Lúa mùa,42400.0,ha,Province
2012,Lạng Sơn,Diện tích,Lúa mùa,34200.0,ha,Province
2012,Bắc Giang,Diện tích,Lúa mùa,58900.0,ha,Province
2012,Phú Thọ,Diện tích,Lúa mùa,32500.0,ha,Province
2012,Điện Biên,Diện tích,Lúa mùa,40100.0,ha,Province
2012,Lai Châu,Diện tích,Lúa mùa,23100.0,ha,Province
2012,Sơn La,Diện tích,Lúa mùa,38100.0,ha,Province
2012,Hòa Bình,Diện tích,Lúa mùa,24800.0,ha,Province
2012,Bắc Trung Bộ và Duyên hải miền Trung,Diện tích,Lúa mùa,316800.0,ha,Regional
2012,Thanh Hóa,Diện tích,Lúa mùa,134100.0,ha,Province
2012,Nghệ An,Diện tích,Lúa mùa,38000.0,ha,Province
2012,Hà Tĩnh,Diện tích,Lúa mùa,2600.0,ha,Province
2012,Quảng Bình,Diện tích,Lúa mùa,500.0,ha,Province
2012,Quảng Trị,Diện tích,Lúa mùa,2400.0,ha,Province
2012,Thừa Thiên Huế,Diện tích,Lúa mùa,800.0,ha,Province
2012,Đà Nẵng,Diện tích,Lúa mùa,2700.0,ha,Province
2012,Quảng Nam,Diện tích,Lúa mùa,45300.0,ha,Province
2012,Quảng Ngãi,Diện tích,Lúa mùa,2700.0,ha,Province
2012,Bình Định,Diện tích,Lúa mùa,20600.0,ha,Province
2012,Phú Yên,Diện tích,Lúa mùa,6300.0,ha,Province
2012,Khánh Hòa,Diện tích,Lúa mùa,8100.0,ha,Province
2012,Ninh Thuận,Diện tích,Lúa mùa,12700.0,ha,Province
2012,Bình Thuận,Diện tích,Lúa mùa,40000.0,ha,Province
2012,Tây Nguyên,Diện tích,Lúa mùa,142700.0,ha,Regional
2012,Kon Tum,Diện tích,Lúa mùa,16400.0,ha,Province
2012,Gia Lai,Diện tích,Lúa mùa,48000.0,ha,Province
2012,Đắk Lắk,Diện tích,Lúa mùa,54400.0,ha,Province
2012,Đắk Nông,Diện tích,Lúa mùa,7800.0,ha,Province
2012,Lâm Đồng,Diện tích,Lúa mùa,16100.000000000002,ha,Province
2012,Đông Nam Bộ,Diện tích,Lúa mùa,121100.0,ha,Regional
2012,Bình Phước,Diện tích,Lúa mùa,11000.0,ha,Province
2012,Tây Ninh,Diện tích,Lúa mùa,56400.0,ha,Province
2012,Bình Dương,Diện tích,Lúa mùa,4800.0,ha,Province
2012,Đồng Nai,Diện tích,Lúa mùa,28000.0,ha,Province
2012,Bà Rịa - Vũng Tàu,Diện tích,Lúa mùa,10900.0,ha,Province
2012,TP.Hồ Chí Minh,Diện tích,Lúa mùa,10000.0,ha,Province
2012,Đồng bằng sông Cửu Long,Diện tích,Lúa mùa,391300.0,ha,Regional
2012,Long An,Diện tích,Lúa mùa,10100.0,ha,Province
2012,Bến Tre,Diện tích,Lúa mùa,33600.0,ha,Province
2012,Trà Vinh,Diện tích,Lúa mùa,89000.0,ha,Province
2012,An Giang,Diện tích,Lúa mùa,5900.0,ha,Province
2012,Kiên Giang,Diện tích,Lúa mùa,64400.00000000001,ha,Province
2012,Sóc Trăng,Diện tích,Lúa mùa,26600.0,ha,Province
2012,Bạc Liêu,Diện tích,Lúa mùa,68300.0,ha,Province
2012,Cà Mau,Diện tích,Lúa mùa,93400.0,ha,Province
2013,Cả Nước,Diện tích,Lúa mùa,1986100.0,ha,National
2013,Đồng bằng sông Hồng,Diện tích,Lúa mùa,568600.0,ha,Regional
2013,Hà Nội,Diện tích,Lúa mùa,102000.0,ha,Province
2013,Vĩnh Phúc,Diện tích,Lúa mùa,28100.0,ha,Province
2013,Bắc Ninh,Diện tích,Lúa mùa,36100.0,ha,Province
2013,Quảng Ninh,Diện tích,Lúa mùa,25800.0,ha,Province
2013,Hải Dương,Diện tích,Lúa mùa,62500.0,ha,Province
2013,Hải Phòng,Diện tích,Lúa mùa,40200.0,ha,Province
2013,Hưng Yên,Diện tích,Lúa mùa,40300.0,ha,Province
2013,Thái Bình,Diện tích,Lúa mùa,81300.0,ha,Province
2013,Hà Nam,Diện tích,Lúa mùa,34400.0,ha,Province
2013,Nam Định,Diện tích,Lúa mùa,78900.0,ha,Province
2013,Ninh Bình,Diện tích,Lúa mùa,39000.0,ha,Province
2013,Trung du và miền núi phía Bắc,Diện tích,Lúa mùa,441200.0,ha,Regional
2013,Hà Giang,Diện tích,Lúa mùa,27700.0,ha,Province
2013,Cao Bằng,Diện tích,Lúa mùa,27000.0,ha,Province
2013,Bắc Kạn,Diện tích,Lúa mùa,15100.0,ha,Province
2013,Tuyên Quang,Diện tích,Lúa mùa,25600.0,ha,Province
2013,Lào Cai,Diện tích,Lúa mùa,20700.0,ha,Province
2013,Yên Bái,Diện tích,Lúa mùa,21800.0,ha,Province
2013,Thái Nguyên,Diện tích,Lúa mùa,42100.0,ha,Province
2013,Lạng Sơn,Diện tích,Lúa mùa,34700.0,ha,Province
2013,Bắc Giang,Diện tích,Lúa mùa,58400.0,ha,Province
2013,Phú Thọ,Diện tích,Lúa mùa,33100.0,ha,Province
2013,Điện Biên,Diện tích,Lúa mùa,40700.0,ha,Province
2013,Lai Châu,Diện tích,Lúa mùa,24200.0,ha,Province
2013,Sơn La,Diện tích,Lúa mùa,45600.0,ha,Province
2013,Hòa Bình,Diện tích,Lúa mùa,24500.0,ha,Province
2013,Bắc Trung Bộ và Duyên hải miền Trung,Diện tích,Lúa mùa,312100.0,ha,Regional
2013,Thanh Hóa,Diện tích,Lúa mùa,133800.0,ha,Province
2013,Nghệ An,Diện tích,Lúa mùa,35600.0,ha,Province
2013,Hà Tĩnh,Diện tích,Lúa mùa,2000.0,ha,Province
2013,Quảng Bình,Diện tích,Lúa mùa,500.0,ha,Province
2013,Quảng Trị,Diện tích,Lúa mùa,2400.0,ha,Province
2013,Thừa Thiên Huế,Diện tích,Lúa mùa,700.0,ha,Province
2013,Đà Nẵng,Diện tích,Lúa mùa,2500.0,ha,Province
2013,Quảng Nam,Diện tích,Lúa mùa,44800.0,ha,Province
2013,Quảng Ngãi,Diện tích,Lúa mùa,2000.0,ha,Province
2013,Bình Định,Diện tích,Lúa mùa,18600.0,ha,Province
2013,Phú Yên,Diện tích,Lúa mùa,5900.0,ha,Province
2013,Khánh Hòa,Diện tích,Lúa mùa,7500.0,ha,Province
2013,Ninh Thuận,Diện tích,Lúa mùa,14900.0,ha,Province
2013,Bình Thuận,Diện tích,Lúa mùa,40900.0,ha,Province
2013,Tây Nguyên,Diện tích,Lúa mùa,146100.0,ha,Regional
2013,Kon Tum,Diện tích,Lúa mùa,16300.0,ha,Province
2013,Gia Lai,Diện tích,Lúa mùa,48300.0,ha,Province
2013,Đắk Lắk,Diện tích,Lúa mùa,57900.0,ha,Province
2013,Đắk Nông,Diện tích,Lúa mùa,7900.0,ha,Province
2013,Lâm Đồng,Diện tích,Lúa mùa,15700.0,ha,Province
2013,Đông Nam Bộ,Diện tích,Lúa mùa,112600.0,ha,Regional
2013,Bình Phước,Diện tích,Lúa mùa,10300.0,ha,Province
2013,Tây Ninh,Diện tích,Lúa mùa,50800.0,ha,Province
2013,Bình Dương,Diện tích,Lúa mùa,4700.0,ha,Province
2013,Đồng Nai,Diện tích,Lúa mùa,27400.0,ha,Province
2013,Bà Rịa - Vũng Tàu,Diện tích,Lúa mùa,10400.0,ha,Province
2013,TP.Hồ Chí Minh,Diện tích,Lúa mùa,9000.0,ha,Province
2013,Đồng bằng sông Cửu Long,Diện tích,Lúa mùa,405500.0,ha,Regional
2013,Long An,Diện tích,Lúa mùa,8800.0,ha,Province
2013,Bến Tre,Diện tích,Lúa mùa,33100.0,ha,Province
2013,Trà Vinh,Diện tích,Lúa mùa,90400.0,ha,Province
2013,An Giang,Diện tích,Lúa mùa,5400.0,ha,Province
2013,Kiên Giang,Diện tích,Lúa mùa,65900.0,ha,Province
2013,Sóc Trăng,Diện tích,Lúa mùa,31500.0,ha,Province
2013,Bạc Liêu,Diện tích,Lúa mùa,76100.0,ha,Province
2013,Cà Mau,Diện tích,Lúa mùa,94300.0,ha,Province
2014,Cả Nước,Diện tích,Lúa mùa,1965600.0,ha,National
2014,Đồng bằng sông Hồng,Diện tích,Lúa mùa,564800.0,ha,Regional
2014,Hà Nội,Diện tích,Lúa mùa,101200.0,ha,Province
2014,Vĩnh Phúc,Diện tích,Lúa mùa,27800.0,ha,Province
2014,Bắc Ninh,Diện tích,Lúa mùa,36400.0,ha,Province
2014,Quảng Ninh,Diện tích,Lúa mùa,25900.0,ha,Province
2014,Hải Dương,Diện tích,Lúa mùa,62000.0,ha,Province
2014,Hải Phòng,Diện tích,Lúa mùa,39600.0,ha,Province
2014,Hưng Yên,Diện tích,Lúa mùa,39400.0,ha,Province
2014,Thái Bình,Diện tích,Lúa mùa,81300.0,ha,Province
2014,Hà Nam,Diện tích,Lúa mùa,34000.0,ha,Province
2014,Nam Định,Diện tích,Lúa mùa,78600.0,ha,Province
2014,Ninh Bình,Diện tích,Lúa mùa,38600.0,ha,Province
2014,Trung du và miền núi phía Bắc,Diện tích,Lúa mùa,439100.0,ha,Regional
2014,Hà Giang,Diện tích,Lúa mùa,27900.0,ha,Province
2014,Cao Bằng,Diện tích,Lúa mùa,27100.0,ha,Province
2014,Bắc Kạn,Diện tích,Lúa mùa,15300.0,ha,Province
2014,Tuyên Quang,Diện tích,Lúa mùa,25500.0,ha,Province
2014,Lào Cai,Diện tích,Lúa mùa,20900.0,ha,Province
2014,Yên Bái,Diện tích,Lúa mùa,21900.0,ha,Province
2014,Thái Nguyên,Diện tích,Lúa mùa,42100.0,ha,Province
2014,Lạng Sơn,Diện tích,Lúa mùa,34600.0,ha,Province
2014,Bắc Giang,Diện tích,Lúa mùa,59000.0,ha,Province
2014,Phú Thọ,Diện tích,Lúa mùa,32600.0,ha,Province
2014,Điện Biên,Diện tích,Lúa mùa,40900.0,ha,Province
2014,Lai Châu,Diện tích,Lúa mùa,24200.0,ha,Province
2014,Sơn La,Diện tích,Lúa mùa,42900.0,ha,Province
2014,Hòa Bình,Diện tích,Lúa mùa,24200.0,ha,Province
2014,Bắc Trung Bộ và Duyên hải miền Trung,Diện tích,Lúa mùa,312000.0,ha,Regional
2014,Thanh Hóa,Diện tích,Lúa mùa,134600.0,ha,Province
2014,Nghệ An,Diện tích,Lúa mùa,38400.0,ha,Province
2014,Hà Tĩnh,Diện tích,Lúa mùa,1700.0,ha,Province
2014,Quảng Bình,Diện tích,Lúa mùa,500.0,ha,Province
2014,Quảng Trị,Diện tích,Lúa mùa,2300.0,ha,Province
2014,Thừa Thiên Huế,Diện tích,Lúa mùa,600.0,ha,Province
2014,Đà Nẵng,Diện tích,Lúa mùa,2500.0,ha,Province
2014,Quảng Nam,Diện tích,Lúa mùa,43800.0,ha,Province
2014,Quảng Ngãi,Diện tích,Lúa mùa,2300.0,ha,Province
2014,Bình Định,Diện tích,Lúa mùa,16100.000000000002,ha,Province
2014,Phú Yên,Diện tích,Lúa mùa,5700.0,ha,Province
2014,Khánh Hòa,Diện tích,Lúa mùa,7900.0,ha,Province
2014,Ninh Thuận,Diện tích,Lúa mùa,14000.0,ha,Province
2014,Bình Thuận,Diện tích,Lúa mùa,41600.0,ha,Province
2014,Tây Nguyên,Diện tích,Lúa mùa,146000.0,ha,Regional
2014,Kon Tum,Diện tích,Lúa mùa,16400.0,ha,Province
2014,Gia Lai,Diện tích,Lúa mùa,48900.0,ha,Province
2014,Đắk Lắk,Diện tích,Lúa mùa,57500.0,ha,Province
2014,Đắk Nông,Diện tích,Lúa mùa,8000.0,ha,Province
2014,Lâm Đồng,Diện tích,Lúa mùa,15200.0,ha,Province
2014,Đông Nam Bộ,Diện tích,Lúa mùa,109700.0,ha,Regional
2014,Bình Phước,Diện tích,Lúa mùa,9700.0,ha,Province
2014,Tây Ninh,Diện tích,Lúa mùa,50400.0,ha,Province
2014,Bình Dương,Diện tích,Lúa mùa,4000.0,ha,Province
2014,Đồng Nai,Diện tích,Lúa mùa,26500.0,ha,Province
2014,Bà Rịa - Vũng Tàu,Diện tích,Lúa mùa,10300.0,ha,Province
2014,TP.Hồ Chí Minh,Diện tích,Lúa mùa,8800.0,ha,Province
2014,Đồng bằng sông Cửu Long,Diện tích,Lúa mùa,394000.0,ha,Regional
2014,Long An,Diện tích,Lúa mùa,8800.0,ha,Province
2014,Bến Tre,Diện tích,Lúa mùa,29200.0,ha,Province
2014,Trà Vinh,Diện tích,Lúa mùa,89200.0,ha,Province
2014,An Giang,Diện tích,Lúa mùa,5100.0,ha,Province
2014,Kiên Giang,Diện tích,Lúa mùa,62400.0,ha,Province
2014,Sóc Trăng,Diện tích,Lúa mùa,30600.0,ha,Province
2014,Bạc Liêu,Diện tích,Lúa mùa,78000.0,ha,Province
2014,Cà Mau,Diện tích,Lúa mùa,90700.0,ha,Province
2015,Cả Nước,Diện tích,Lúa mùa,1790900.0,ha,National
2015,Đồng bằng sông Hồng,Diện tích,Lúa mùa,557900.0,ha,Regional
2015,Hà Nội,Diện tích,Lúa mùa,99600.0,ha,Province
2015,Vĩnh Phúc,Diện tích,Lúa mùa,27600.0,ha,Province
2015,Bắc Ninh,Diện tích,Lúa mùa,35900.0,ha,Province
2015,Quảng Ninh,Diện tích,Lúa mùa,25500.0,ha,Province
2015,Hải Dương,Diện tích,Lúa mùa,60900.0,ha,Province
2015,Hải Phòng,Diện tích,Lúa mùa,39100.0,ha,Province
2015,Hưng Yên,Diện tích,Lúa mùa,38800.0,ha,Province
2015,Thái Bình,Diện tích,Lúa mùa,80900.0,ha,Province
2015,Hà Nam,Diện tích,Lúa mùa,33700.0,ha,Province
2015,Nam Định,Diện tích,Lúa mùa,78300.0,ha,Province
2015,Ninh Bình,Diện tích,Lúa mùa,37600.0,ha,Province
2015,Trung du và miền núi phía Bắc,Diện tích,Lúa mùa,432800.0,ha,Regional
2015,Hà Giang,Diện tích,Lúa mùa,27200.0,ha,Province
2015,Cao Bằng,Diện tích,Lúa mùa,27200.0,ha,Province
2015,Bắc Kạn,Diện tích,Lúa mùa,15500.0,ha,Province
2015,Tuyên Quang,Diện tích,Lúa mùa,25400.0,ha,Province
2015,Lào Cai,Diện tích,Lúa mùa,20700.0,ha,Province
2015,Yên Bái,Diện tích,Lúa mùa,21900.0,ha,Province
2015,Thái Nguyên,Diện tích,Lúa mùa,41900.0,ha,Province
2015,Lạng Sơn,Diện tích,Lúa mùa,34400.0,ha,Province
2015,Bắc Giang,Diện tích,Lúa mùa,57900.0,ha,Province
2015,Phú Thọ,Diện tích,Lúa mùa,32200.000000000004,ha,Province
2015,Điện Biên,Diện tích,Lúa mùa,40600.0,ha,Province
2015,Lai Châu,Diện tích,Lúa mùa,24500.0,ha,Province
2015,Sơn La,Diện tích,Lúa mùa,40500.0,ha,Province
2015,Hòa Bình,Diện tích,Lúa mùa,22900.0,ha,Province
2015,Bắc Trung Bộ và Duyên hải miền Trung,Diện tích,Lúa mùa,306200.0,ha,Regional
2015,Thanh Hóa,Diện tích,Lúa mùa,132400.0,ha,Province
2015,Nghệ An,Diện tích,Lúa mùa,39300.0,ha,Province
2015,Hà Tĩnh,Diện tích,Lúa mùa,1800.0,ha,Province
2015,Quảng Bình,Diện tích,Lúa mùa,500.0,ha,Province
2015,Quảng Trị,Diện tích,Lúa mùa,2000.0,ha,Province
2015,Thừa Thiên Huế,Diện tích,Lúa mùa,600.0,ha,Province
2015,Đà Nẵng,Diện tích,Lúa mùa,2500.0,ha,Province
2015,Quảng Nam,Diện tích,Lúa mùa,45000.0,ha,Province
2015,Quảng Ngãi,Diện tích,Lúa mùa,2600.0,ha,Province
2015,Bình Định,Diện tích,Lúa mùa,15300.0,ha,Province
2015,Phú Yên,Diện tích,Lúa mùa,5800.0,ha,Province
2015,Khánh Hòa,Diện tích,Lúa mùa,5400.0,ha,Province
2015,Ninh Thuận,Diện tích,Lúa mùa,12900.0,ha,Province
2015,Bình Thuận,Diện tích,Lúa mùa,40100.0,ha,Province
2015,Tây Nguyên,Diện tích,Lúa mùa,146300.0,ha,Regional
2015,Kon Tum,Diện tích,Lúa mùa,16800.0,ha,Province
2015,Gia Lai,Diện tích,Lúa mùa,48900.0,ha,Province
2015,Đắk Lắk,Diện tích,Lúa mùa,57700.0,ha,Province
2015,Đắk Nông,Diện tích,Lúa mùa,7900.0,ha,Province
2015,Lâm Đồng,Diện tích,Lúa mùa,15000.0,ha,Province
2015,Đông Nam Bộ,Diện tích,Lúa mùa,107800.0,ha,Regional
2015,Bình Phước,Diện tích,Lúa mùa,9600.0,ha,Province
2015,Tây Ninh,Diện tích,Lúa mùa,50900.0,ha,Province
2015,Bình Dương,Diện tích,Lúa mùa,3500.0,ha,Province
2015,Đồng Nai,Diện tích,Lúa mùa,25400.0,ha,Province
2015,Bà Rịa - Vũng Tàu,Diện tích,Lúa mùa,10200.0,ha,Province
2015,TP.Hồ Chí Minh,Diện tích,Lúa mùa,8200.0,ha,Province
2015,Đồng bằng sông Cửu Long,Diện tích,Lúa mùa,239900.0,ha,Regional
2015,Long An,Diện tích,Lúa mùa,5100.0,ha,Province
2015,Bến Tre,Diện tích,Lúa mùa,27900.0,ha,Province
2015,Trà Vinh,Diện tích,Lúa mùa,2600.0,ha,Province
2015,An Giang,Diện tích,Lúa mùa,5300.0,ha,Province
2015,Kiên Giang,Diện tích,Lúa mùa,63000.0,ha,Province
2015,Sóc Trăng,Diện tích,Lúa mùa,13600.0,ha,Province
2015,Bạc Liêu,Diện tích,Lúa mùa,32200.000000000004,ha,Province
2015,Cà Mau,Diện tích,Lúa mùa,90200.0,ha,Province
2016,Cả Nước,Diện tích,Lúa mùa,1735300.0,ha,National
2016,Đồng bằng sông Hồng,Diện tích,Lúa mùa,548300.0,ha,Regional
2016,Hà Nội,Diện tích,Lúa mùa,97700.0,ha,Province
2016,Vĩnh Phúc,Diện tích,Lúa mùa,27200.0,ha,Province
2016,Bắc Ninh,Diện tích,Lúa mùa,35200.0,ha,Province
2016,Quảng Ninh,Diện tích,Lúa mùa,25300.0,ha,Province
2016,Hải Dương,Diện tích,Lúa mùa,59600.0,ha,Province
2016,Hải Phòng,Diện tích,Lúa mùa,38300.0,ha,Province
2016,Hưng Yên,Diện tích,Lúa mùa,37000.0,ha,Province
2016,Thái Bình,Diện tích,Lúa mùa,80400.0,ha,Province
2016,Hà Nam,Diện tích,Lúa mùa,33200.0,ha,Province
2016,Nam Định,Diện tích,Lúa mùa,77300.0,ha,Province
2016,Ninh Bình,Diện tích,Lúa mùa,37100.0,ha,Province
2016,Trung du và miền núi phía Bắc,Diện tích,Lúa mùa,429600.0,ha,Regional
2016,Hà Giang,Diện tích,Lúa mùa,28200.0,ha,Province
2016,Cao Bằng,Diện tích,Lúa mùa,25300.0,ha,Province
2016,Bắc Kạn,Diện tích,Lúa mùa,15000.0,ha,Province
2016,Tuyên Quang,Diện tích,Lúa mùa,25100.0,ha,Province
2016,Lào Cai,Diện tích,Lúa mùa,21500.0,ha,Province
2016,Yên Bái,Diện tích,Lúa mùa,23000.0,ha,Province
2016,Thái Nguyên,Diện tích,Lúa mùa,41300.0,ha,Province
2016,Lạng Sơn,Diện tích,Lúa mùa,33900.0,ha,Province
2016,Bắc Giang,Diện tích,Lúa mùa,56300.0,ha,Province
2016,Phú Thọ,Diện tích,Lúa mùa,30600.0,ha,Province
2016,Điện Biên,Diện tích,Lúa mùa,41100.0,ha,Province
2016,Lai Châu,Diện tích,Lúa mùa,25000.0,ha,Province
2016,Sơn La,Diện tích,Lúa mùa,39900.0,ha,Province
2016,Hòa Bình,Diện tích,Lúa mùa,23400.0,ha,Province
2016,Bắc Trung Bộ và Duyên hải miền Trung,Diện tích,Lúa mùa,303500.0,ha,Regional
2016,Thanh Hóa,Diện tích,Lúa mùa,130500.0,ha,Province
2016,Nghệ An,Diện tích,Lúa mùa,39900.0,ha,Province
2016,Hà Tĩnh,Diện tích,Lúa mùa,1200.0,ha,Province
2016,Quảng Bình,Diện tích,Lúa mùa,600.0,ha,Province
2016,Quảng Trị,Diện tích,Lúa mùa,1900.0,ha,Province
2016,Thừa Thiên Huế,Diện tích,Lúa mùa,600.0,ha,Province
2016,Đà Nẵng,Diện tích,Lúa mùa,2500.0,ha,Province
2016,Quảng Nam,Diện tích,Lúa mùa,43700.0,ha,Province
2016,Quảng Ngãi,Diện tích,Lúa mùa,2400.0,ha,Province
2016,Bình Định,Diện tích,Lúa mùa,13400.0,ha,Province
2016,Phú Yên,Diện tích,Lúa mùa,5800.0,ha,Province
2016,Khánh Hòa,Diện tích,Lúa mùa,6800.0,ha,Province
2016,Ninh Thuận,Diện tích,Lúa mùa,14200.0,ha,Province
2016,Bình Thuận,Diện tích,Lúa mùa,40000.0,ha,Province
2016,Tây Nguyên,Diện tích,Lúa mùa,148600.0,ha,Regional
2016,Kon Tum,Diện tích,Lúa mùa,16800.0,ha,Province
2016,Gia Lai,Diện tích,Lúa mùa,49400.0,ha,Province
2016,Đắk Lắk,Diện tích,Lúa mùa,59700.0,ha,Province
2016,Đắk Nông,Diện tích,Lúa mùa,8000.0,ha,Province
2016,Lâm Đồng,Diện tích,Lúa mùa,14700.0,ha,Province
2016,Đông Nam Bộ,Diện tích,Lúa mùa,107600.0,ha,Regional
2016,Bình Phước,Diện tích,Lúa mùa,9100.0,ha,Province
2016,Tây Ninh,Diện tích,Lúa mùa,51900.0,ha,Province
2016,Bình Dương,Diện tích,Lúa mùa,3500.0,ha,Province
2016,Đồng Nai,Diện tích,Lúa mùa,25100.0,ha,Province
2016,Bà Rịa - Vũng Tàu,Diện tích,Lúa mùa,10200.0,ha,Province
2016,TP.Hồ Chí Minh,Diện tích,Lúa mùa,7800.0,ha,Province
2016,Đồng bằng sông Cửu Long,Diện tích,Lúa mùa,197700.0,ha,Regional
2016,Long An,Diện tích,Lúa mùa,2300.0,ha,Province
2016,Bến Tre,Diện tích,Lúa mùa,9800.0,ha,Province
2016,Trà Vinh,Diện tích,Lúa mùa,2400.0,ha,Province
2016,An Giang,Diện tích,Lúa mùa,5000.0,ha,Province
2016,Kiên Giang,Diện tích,Lúa mùa,60100.0,ha,Province
2016,Sóc Trăng,Diện tích,Lúa mùa,14100.0,ha,Province
2016,Bạc Liêu,Diện tích,Lúa mùa,28900.0,ha,Province
2016,Cà Mau,Diện tích,Lúa mùa,75100.0,ha,Province
2017,Cả Nước,Diện tích,Lúa mùa,1711400.0,ha,National
2017,Đồng bằng sông Hồng,Diện tích,Lúa mùa,535200.0,ha,Regional
2017,Hà Nội,Diện tích,Lúa mùa,93000.0,ha,Province
2017,Vĩnh Phúc,Diện tích,Lúa mùa,26600.0,ha,Province
2017,Bắc Ninh,Diện tích,Lúa mùa,34200.0,ha,Province
2017,Quảng Ninh,Diện tích,Lúa mùa,25100.0,ha,Province
2017,Hải Dương,Diện tích,Lúa mùa,58800.0,ha,Province
2017,Hải Phòng,Diện tích,Lúa mùa,37200.0,ha,Province
2017,Hưng Yên,Diện tích,Lúa mùa,35000.0,ha,Province
2017,Thái Bình,Diện tích,Lúa mùa,79600.0,ha,Province
2017,Hà Nam,Diện tích,Lúa mùa,32500.0,ha,Province
2017,Nam Định,Diện tích,Lúa mùa,76600.0,ha,Province
2017,Ninh Bình,Diện tích,Lúa mùa,36600.0,ha,Province
2017,Trung du và miền núi phía Bắc,Diện tích,Lúa mùa,429500.0,ha,Regional
2017,Hà Giang,Diện tích,Lúa mùa,28300.0,ha,Province
2017,Cao Bằng,Diện tích,Lúa mùa,26800.0,ha,Province
2017,Bắc Kạn,Diện tích,Lúa mùa,15000.0,ha,Province
2017,Tuyên Quang,Diện tích,Lúa mùa,25300.0,ha,Province
2017,Lào Cai,Diện tích,Lúa mùa,22200.0,ha,Province
2017,Yên Bái,Diện tích,Lúa mùa,22900.0,ha,Province
2017,Thái Nguyên,Diện tích,Lúa mùa,40800.0,ha,Province
2017,Lạng Sơn,Diện tích,Lúa mùa,33800.0,ha,Province
2017,Bắc Giang,Diện tích,Lúa mùa,55000.0,ha,Province
2017,Phú Thọ,Diện tích,Lúa mùa,30100.0,ha,Province
2017,Điện Biên,Diện tích,Lúa mùa,41100.0,ha,Province
