Year,Province,Attribute,Commodity,Value,Unit,Source_file
2019,Đồng Tháp,Sản lượng,Lúa,3349.8,Nghìn tấn,15.csv
2019,An Giang,Sản lượng,Lúa,3919.3,Nghìn tấn,15.csv
2019,Kiên Giang,Sản lượng,Lúa,4291.5,Nghìn tấn,15.csv
2019,Cần Thơ,Sản lượng,Lúa,1365.9,Nghìn tấn,15.csv
2019,Hậu Giang,Sản lượng,Lúa,1259.0,Nghìn tấn,15.csv
2019,Sóc Trăng,Sản lượng,Lúa,2172.1,Nghìn tấn,15.csv
2019,Bạc Liêu,Sản lượng,Lúa,1147.6,Nghìn tấn,15.csv
2019,Cà Mau,Sản lượng,Lúa,525.5,Nghìn tấn,15.csv
2020,Cả Nước,Sản lượng,Lúa,42764.8,Nghìn tấn,15.csv
2020,Đồng bằng sông Hồng,Sản lượng,Lúa,6035.5,Nghìn tấn,15.csv
2020,Hà Nội,Sản lượng,Lúa,973.5,Nghìn tấn,15.csv
2020,Vĩnh Phúc,Sản lượng,Lúa,313.0,Nghìn tấn,15.csv
2020,Bắc Ninh,Sản lượng,Lúa,404.1,Nghìn tấn,15.csv
2020,Quảng Ninh,Sản lượng,Lúa,201.8,Nghìn tấn,15.csv
2020,Hải Dương,Sản lượng,Lúa,681.9,Nghìn tấn,15.csv
2020,Hải Phòng,Sản lượng,Lúa,376.1,Nghìn tấn,15.csv
2020,Hưng Yên,Sản lượng,Lúa,369.5,Nghìn tấn,15.csv
2020,Thái Bình,Sản lượng,Lúa,1013.1,Nghìn tấn,15.csv
2020,Hà Nam,Sản lượng,Lúa,376.2,Nghìn tấn,15.csv
2020,Nam Định,Sản lượng,Lúa,883.2,Nghìn tấn,15.csv
2020,Ninh Bình,Sản lượng,Lúa,443.1,Nghìn tấn,15.csv
2020,Trung du và miền núi phía Bắc,Sản lượng,Lúa,3391.2,Nghìn tấn,15.csv
2020,Hà Giang,Sản lượng,Lúa,215.5,Nghìn tấn,15.csv
2020,Cao Bằng,Sản lượng,Lúa,131.3,Nghìn tấn,15.csv
2020,Bắc Kạn,Sản lượng,Lúa,118.1,Nghìn tấn,15.csv
2020,Tuyên Quang,Sản lượng,Lúa,261.4,Nghìn tấn,15.csv
2020,Lào Cai,Sản lượng,Lúa,181.1,Nghìn tấn,15.csv
2020,Yên Bái,Sản lượng,Lúa,217.7,Nghìn tấn,15.csv
2020,Thái Nguyên,Sản lượng,Lúa,383.4,Nghìn tấn,15.csv
2020,Lạng Sơn,Sản lượng,Lúa,206.9,Nghìn tấn,15.csv
2020,Bắc Giang,Sản lượng,Lúa,582.9,Nghìn tấn,15.csv
2020,Phú Thọ,Sản lượng,Lúa,347.7,Nghìn tấn,15.csv
2020,Điện Biên,Sản lượng,Lúa,190.8,Nghìn tấn,15.csv
2020,Lai Châu,Sản lượng,Lúa,148.8,Nghìn tấn,15.csv
2020,Sơn La,Sản lượng,Lúa,199.0,Nghìn tấn,15.csv
2020,Hòa Bình,Sản lượng,Lúa,206.6,Nghìn tấn,15.csv
2020,Bắc Trung Bộ và Duyên hải miền Trung,Sản lượng,Lúa,6694.9,Nghìn tấn,15.csv
2020,Thanh Hóa,Sản lượng,Lúa,1373.6,Nghìn tấn,15.csv
2020,Nghệ An,Sản lượng,Lúa,974.3,Nghìn tấn,15.csv
2020,Hà Tĩnh,Sản lượng,Lúa,534.1,Nghìn tấn,15.csv
2020,Quảng Bình,Sản lượng,Lúa,273.4,Nghìn tấn,15.csv
2020,Quảng Trị,Sản lượng,Lúa,276.4,Nghìn tấn,15.csv
2020,Thừa Thiên Huế,Sản lượng,Lúa,320.2,Nghìn tấn,15.csv
2020,Đà Nẵng,Sản lượng,Lúa,30.4,Nghìn tấn,15.csv
2020,Quảng Nam,Sản lượng,Lúa,452.0,Nghìn tấn,15.csv
2020,Quảng Ngãi,Sản lượng,Lúa,418.8,Nghìn tấn,15.csv
2020,Bình Định,Sản lượng,Lúa,617.3,Nghìn tấn,15.csv
2020,Phú Yên,Sản lượng,Lúa,390.3,Nghìn tấn,15.csv
2020,Khánh Hòa,Sản lượng,Lúa,191.9,Nghìn tấn,15.csv
2020,Ninh Thuận,Sản lượng,Lúa,200.9,Nghìn tấn,15.csv
2020,Bình Thuận,Sản lượng,Lúa,641.3,Nghìn tấn,15.csv
2020,Tây Nguyên,Sản lượng,Lúa,1413.7,Nghìn tấn,15.csv
2020,Kon Tum,Sản lượng,Lúa,90.3,Nghìn tấn,15.csv
2020,Gia Lai,Sản lượng,Lúa,385.0,Nghìn tấn,15.csv
2020,Đắk Lắk,Sản lượng,Lúa,716.4,Nghìn tấn,15.csv
2020,Đắk Nông,Sản lượng,Lúa,77.5,Nghìn tấn,15.csv
2020,Lâm Đồng,Sản lượng,Lúa,144.5,Nghìn tấn,15.csv
2020,Đông Nam Bộ,Sản lượng,Lúa,1401.9,Nghìn tấn,15.csv
2020,Bình Phước,Sản lượng,Lúa,41.6,Nghìn tấn,15.csv
2020,Tây Ninh,Sản lượng,Lúa,798.8,Nghìn tấn,15.csv
2020,Bình Dương,Sản lượng,Lúa,27.0,Nghìn tấn,15.csv
2020,Đồng Nai,Sản lượng,Lúa,319.9,Nghìn tấn,15.csv
2020,Bà Rịa - Vũng Tàu,Sản lượng,Lúa,131.0,Nghìn tấn,15.csv
2020,TP.Hồ Chí Minh,Sản lượng,Lúa,83.6,Nghìn tấn,15.csv
2020,Đồng bằng sông Cửu Long,Sản lượng,Lúa,23827.6,Nghìn tấn,15.csv
2020,Long An,Sản lượng,Lúa,2830.2,Nghìn tấn,15.csv
2020,Tiền Giang,Sản lượng,Lúa,801.2,Nghìn tấn,15.csv
2020,Bến Tre,Sản lượng,Lúa,59.1,Nghìn tấn,15.csv
2020,Trà Vinh,Sản lượng,Lúa,939.7,Nghìn tấn,15.csv
2020,Vĩnh Long,Sản lượng,Lúa,895.1,Nghìn tấn,15.csv
2020,Đồng Tháp,Sản lượng,Lúa,3374.5,Nghìn tấn,15.csv
2020,An Giang,Sản lượng,Lúa,4014.1,Nghìn tấn,15.csv
2020,Kiên Giang,Sản lượng,Lúa,4528.5,Nghìn tấn,15.csv
2020,Cần Thơ,Sản lượng,Lúa,1393.2,Nghìn tấn,15.csv
2020,Hậu Giang,Sản lượng,Lúa,1294.1,Nghìn tấn,15.csv
2020,Sóc Trăng,Sản lượng,Lúa,2079.8,Nghìn tấn,15.csv
2020,Bạc Liêu,Sản lượng,Lúa,1171.2,Nghìn tấn,15.csv
2020,Cà Mau,Sản lượng,Lúa,446.9,Nghìn tấn,15.csv
2021,Cả Nước,Sản lượng,Lúa,43852.6,Nghìn tấn,15.csv
2021,Đồng bằng sông Hồng,Sản lượng,Lúa,6020.4,Nghìn tấn,15.csv
2021,Hà Nội,Sản lượng,Lúa,983.8,Nghìn tấn,15.csv
2021,Vĩnh Phúc,Sản lượng,Lúa,320.9,Nghìn tấn,15.csv
2021,Bắc Ninh,Sản lượng,Lúa,401.2,Nghìn tấn,15.csv
2021,Quảng Ninh,Sản lượng,Lúa,199.8,Nghìn tấn,15.csv
2021,Hải Dương,Sản lượng,Lúa,697.5,Nghìn tấn,15.csv
2021,Hải Phòng,Sản lượng,Lúa,370.7,Nghìn tấn,15.csv
2021,Hưng Yên,Sản lượng,Lúa,354.4,Nghìn tấn,15.csv
2021,Thái Bình,Sản lượng,Lúa,997.6,Nghìn tấn,15.csv
2021,Hà Nam,Sản lượng,Lúa,371.0,Nghìn tấn,15.csv
2021,Nam Định,Sản lượng,Lúa,879.2,Nghìn tấn,15.csv
2021,Ninh Bình,Sản lượng,Lúa,444.5,Nghìn tấn,15.csv
2021,Trung du và miền núi phía Bắc,Sản lượng,Lúa,3426.5,Nghìn tấn,15.csv
2021,Hà Giang,Sản lượng,Lúa,217.5,Nghìn tấn,15.csv
2021,Cao Bằng,Sản lượng,Lúa,133.7,Nghìn tấn,15.csv
2021,Bắc Kạn,Sản lượng,Lúa,117.5,Nghìn tấn,15.csv
2021,Tuyên Quang,Sản lượng,Lúa,261.6,Nghìn tấn,15.csv
2021,Lào Cai,Sản lượng,Lúa,183.4,Nghìn tấn,15.csv
2021,Yên Bái,Sản lượng,Lúa,218.3,Nghìn tấn,15.csv
2021,Thái Nguyên,Sản lượng,Lúa,384.6,Nghìn tấn,15.csv
2021,Lạng Sơn,Sản lượng,Lúa,203.2,Nghìn tấn,15.csv
2021,Bắc Giang,Sản lượng,Lúa,580.7,Nghìn tấn,15.csv
2021,Phú Thọ,Sản lượng,Lúa,352.2,Nghìn tấn,15.csv
2021,Điện Biên,Sản lượng,Lúa,200.2,Nghìn tấn,15.csv
2021,Lai Châu,Sản lượng,Lúa,152.0,Nghìn tấn,15.csv
2021,Sơn La,Sản lượng,Lúa,206.3,Nghìn tấn,15.csv
2021,Hòa Bình,Sản lượng,Lúa,215.4,Nghìn tấn,15.csv
2021,Bắc Trung Bộ và Duyên hải miền Trung,Sản lượng,Lúa,7200.3,Nghìn tấn,15.csv
2021,Thanh Hóa,Sản lượng,Lúa,1413.0,Nghìn tấn,15.csv
2021,Nghệ An,Sản lượng,Lúa,1043.2,Nghìn tấn,15.csv
2021,Hà Tĩnh,Sản lượng,Lúa,580.5,Nghìn tấn,15.csv
2021,Quảng Bình,Sản lượng,Lúa,293.0,Nghìn tấn,15.csv
2021,Quảng Trị,Sản lượng,Lúa,279.3,Nghìn tấn,15.csv
2021,Thừa Thiên Huế,Sản lượng,Lúa,342.5,Nghìn tấn,15.csv
2021,Đà Nẵng,Sản lượng,Lúa,31.9,Nghìn tấn,15.csv
2021,Quảng Nam,Sản lượng,Lúa,462.3,Nghìn tấn,15.csv
2021,Quảng Ngãi,Sản lượng,Lúa,441.6,Nghìn tấn,15.csv
2021,Bình Định,Sản lượng,Lúa,638.1,Nghìn tấn,15.csv
2021,Phú Yên,Sản lượng,Lúa,390.3,Nghìn tấn,15.csv
2021,Khánh Hòa,Sản lượng,Lúa,272.4,Nghìn tấn,15.csv
2021,Ninh Thuận,Sản lượng,Lúa,274.3,Nghìn tấn,15.csv
2021,Bình Thuận,Sản lượng,Lúa,737.9,Nghìn tấn,15.csv
2021,Tây Nguyên,Sản lượng,Lúa,1466.3,Nghìn tấn,15.csv
2021,Kon Tum,Sản lượng,Lúa,96.8,Nghìn tấn,15.csv
2021,Gia Lai,Sản lượng,Lúa,384.7,Nghìn tấn,15.csv
2021,Đắk Lắk,Sản lượng,Lúa,756.2,Nghìn tấn,15.csv
2021,Đắk Nông,Sản lượng,Lúa,81.7,Nghìn tấn,15.csv
2021,Lâm Đồng,Sản lượng,Lúa,146.9,Nghìn tấn,15.csv
2021,Đông Nam Bộ,Sản lượng,Lúa,1411.8,Nghìn tấn,15.csv
2021,Bình Phước,Sản lượng,Lúa,38.3,Nghìn tấn,15.csv
2021,Tây Ninh,Sản lượng,Lúa,809.4,Nghìn tấn,15.csv
2021,Bình Dương,Sản lượng,Lúa,26.2,Nghìn tấn,15.csv
2021,Đồng Nai,Sản lượng,Lúa,314.7,Nghìn tấn,15.csv
2021,Bà Rịa - Vũng Tàu,Sản lượng,Lúa,139.5,Nghìn tấn,15.csv
2021,TP.Hồ Chí Minh,Sản lượng,Lúa,83.7,Nghìn tấn,15.csv
2021,Đồng bằng sông Cửu Long,Sản lượng,Lúa,24327.3,Nghìn tấn,15.csv
2021,Long An,Sản lượng,Lúa,2925.6,Nghìn tấn,15.csv
2021,Tiền Giang,Sản lượng,Lúa,836.2,Nghìn tấn,15.csv
2021,Bến Tre,Sản lượng,Lúa,166.6,Nghìn tấn,15.csv
2021,Trà Vinh,Sản lượng,Lúa,1148.9,Nghìn tấn,15.csv
2021,Vĩnh Long,Sản lượng,Lúa,817.9,Nghìn tấn,15.csv
2021,Đồng Tháp,Sản lượng,Lúa,3339.8,Nghìn tấn,15.csv
2021,An Giang,Sản lượng,Lúa,4143.0,Nghìn tấn,15.csv
2021,Kiên Giang,Sản lượng,Lúa,4516.6,Nghìn tấn,15.csv
2021,Cần Thơ,Sản lượng,Lúa,1414.2,Nghìn tấn,15.csv
2021,Hậu Giang,Sản lượng,Lúa,1274.4,Nghìn tấn,15.csv
2021,Sóc Trăng,Sản lượng,Lúa,2058.7,Nghìn tấn,15.csv
2021,Bạc Liêu,Sản lượng,Lúa,1226.5,Nghìn tấn,15.csv
2021,Cà Mau,Sản lượng,Lúa,459.0,Nghìn tấn,15.csv
2022,Cả Nước,Sản lượng,Lúa,42660.8,Nghìn tấn,15.csv
2022,Đồng bằng sông Hồng,Sản lượng,Lúa,5887.8,Nghìn tấn,15.csv
2022,Hà Nội,Sản lượng,Lúa,952.5,Nghìn tấn,15.csv
2022,Vĩnh Phúc,Sản lượng,Lúa,281.8,Nghìn tấn,15.csv
2022,Bắc Ninh,Sản lượng,Lúa,391.9,Nghìn tấn,15.csv
2022,Quảng Ninh,Sản lượng,Lúa,194.2,Nghìn tấn,15.csv
2022,Hải Dương,Sản lượng,Lúa,693.4,Nghìn tấn,15.csv
2022,Hải Phòng,Sản lượng,Lúa,365.7,Nghìn tấn,15.csv
2022,Hưng Yên,Sản lượng,Lúa,338.0,Nghìn tấn,15.csv
2022,Thái Bình,Sản lượng,Lúa,992.7,Nghìn tấn,15.csv
2022,Hà Nam,Sản lượng,Lúa,363.6,Nghìn tấn,15.csv
2022,Nam Định,Sản lượng,Lúa,874.0,Nghìn tấn,15.csv
2022,Ninh Bình,Sản lượng,Lúa,439.9,Nghìn tấn,15.csv
2022,Trung du và miền núi phía Bắc,Sản lượng,Lúa,3435.7,Nghìn tấn,15.csv
2022,Hà Giang,Sản lượng,Lúa,216.5,Nghìn tấn,15.csv
2022,Cao Bằng,Sản lượng,Lúa,142.4,Nghìn tấn,15.csv
2022,Bắc Kạn,Sản lượng,Lúa,117.2,Nghìn tấn,15.csv
2022,Tuyên Quang,Sản lượng,Lúa,260.3,Nghìn tấn,15.csv
2022,Lào Cai,Sản lượng,Lúa,183.9,Nghìn tấn,15.csv
2022,Yên Bái,Sản lượng,Lúa,219.5,Nghìn tấn,15.csv
2022,Thái Nguyên,Sản lượng,Lúa,383.2,Nghìn tấn,15.csv
2022,Lạng Sơn,Sản lượng,Lúa,213.5,Nghìn tấn,15.csv
2022,Bắc Giang,Sản lượng,Lúa,566.9,Nghìn tấn,15.csv
2022,Phú Thọ,Sản lượng,Lúa,345.8,Nghìn tấn,15.csv
2022,Điện Biên,Sản lượng,Lúa,206.7,Nghìn tấn,15.csv
2022,Lai Châu,Sản lượng,Lúa,153.3,Nghìn tấn,15.csv
2022,Sơn La,Sản lượng,Lúa,209.5,Nghìn tấn,15.csv
2022,Hòa Bình,Sản lượng,Lúa,217.1,Nghìn tấn,15.csv
2022,Bắc Trung Bộ và Duyên hải miền Trung,Sản lượng,Lúa,6886.5,Nghìn tấn,15.csv
2022,Thanh Hóa,Sản lượng,Lúa,1390.6,Nghìn tấn,15.csv
2022,Nghệ An,Sản lượng,Lúa,995.6,Nghìn tấn,15.csv
2022,Hà Tĩnh,Sản lượng,Lúa,558.4,Nghìn tấn,15.csv
2022,Quảng Bình,Sản lượng,Lúa,270.5,Nghìn tấn,15.csv
2022,Quảng Trị,Sản lượng,Lúa,235.6,Nghìn tấn,15.csv
2022,Thừa Thiên Huế,Sản lượng,Lúa,266.6,Nghìn tấn,15.csv
2022,Đà Nẵng,Sản lượng,Lúa,28.1,Nghìn tấn,15.csv
2022,Quảng Nam,Sản lượng,Lúa,437.4,Nghìn tấn,15.csv
2022,Quảng Ngãi,Sản lượng,Lúa,435.8,Nghìn tấn,15.csv
2022,Bình Định,Sản lượng,Lúa,632.0,Nghìn tấn,15.csv
2022,Phú Yên,Sản lượng,Lúa,362.4,Nghìn tấn,15.csv
2022,Khánh Hòa,Sản lượng,Lúa,257.0,Nghìn tấn,15.csv
2022,Ninh Thuận,Sản lượng,Lúa,280.3,Nghìn tấn,15.csv
2022,Bình Thuận,Sản lượng,Lúa,736.2,Nghìn tấn,15.csv
2022,Tây Nguyên,Sản lượng,Lúa,1505.5,Nghìn tấn,15.csv
2022,Kon Tum,Sản lượng,Lúa,97.2,Nghìn tấn,15.csv
2022,Gia Lai,Sản lượng,Lúa,402.2,Nghìn tấn,15.csv
2022,Đắk Lắk,Sản lượng,Lúa,780.8,Nghìn tấn,15.csv
2022,Đắk Nông,Sản lượng,Lúa,82.8,Nghìn tấn,15.csv
2022,Lâm Đồng,Sản lượng,Lúa,142.6,Nghìn tấn,15.csv
2022,Đông Nam Bộ,Sản lượng,Lúa,1409.1,Nghìn tấn,15.csv
2022,Bình Phước,Sản lượng,Lúa,39.6,Nghìn tấn,15.csv
2022,Tây Ninh,Sản lượng,Lúa,808.8,Nghìn tấn,15.csv
2022,Bình Dương,Sản lượng,Lúa,25.0,Nghìn tấn,15.csv
2022,Đồng Nai,Sản lượng,Lúa,312.2,Nghìn tấn,15.csv
2022,Bà Rịa - Vũng Tàu,Sản lượng,Lúa,139.0,Nghìn tấn,15.csv
2022,TP.Hồ Chí Minh,Sản lượng,Lúa,84.5,Nghìn tấn,15.csv
2022,Đồng bằng sông Cửu Long,Sản lượng,Lúa,23536.2,Nghìn tấn,15.csv
2022,Long An,Sản lượng,Lúa,2861.1,Nghìn tấn,15.csv
2022,Tiền Giang,Sản lượng,Lúa,838.5,Nghìn tấn,15.csv
2022,Bến Tre,Sản lượng,Lúa,110.8,Nghìn tấn,15.csv
2022,Trà Vinh,Sản lượng,Lúa,1057.0,Nghìn tấn,15.csv
2022,Vĩnh Long,Sản lượng,Lúa,679.7,Nghìn tấn,15.csv
2022,Đồng Tháp,Sản lượng,Lúa,3235.0,Nghìn tấn,15.csv
2022,An Giang,Sản lượng,Lúa,3943.7,Nghìn tấn,15.csv
2022,Kiên Giang,Sản lượng,Lúa,4405.4,Nghìn tấn,15.csv
2022,Cần Thơ,Sản lượng,Lúa,1366.7,Nghìn tấn,15.csv
2022,Hậu Giang,Sản lượng,Lúa,1253.9,Nghìn tấn,15.csv
2022,Sóc Trăng,Sản lượng,Lúa,2042.6,Nghìn tấn,15.csv
2022,Bạc Liêu,Sản lượng,Lúa,1197.9,Nghìn tấn,15.csv
2022,Cà Mau,Sản lượng,Lúa,544.0,Nghìn tấn,15.csv
2023,Cả Nước,Sản lượng,Lúa,43497.7,Nghìn tấn,15.csv
2023,Đồng bằng sông Hồng,Sản lượng,Lúa,5815.7,Nghìn tấn,15.csv
2023,Hà Nội,Sản lượng,Lúa,939.3,Nghìn tấn,15.csv
2023,Vĩnh Phúc,Sản lượng,Lúa,311.4,Nghìn tấn,15.csv
2023,Bắc Ninh,Sản lượng,Lúa,375.2,Nghìn tấn,15.csv
2023,Quảng Ninh,Sản lượng,Lúa,190.2,Nghìn tấn,15.csv
2023,Hải Dương,Sản lượng,Lúa,680.0,Nghìn tấn,15.csv
2023,Hải Phòng,Sản lượng,Lúa,359.6,Nghìn tấn,15.csv
2023,Hưng Yên,Sản lượng,Lúa,316.8,Nghìn tấn,15.csv
2023,Thái Bình,Sản lượng,Lúa,978.8,Nghìn tấn,15.csv
2023,Hà Nam,Sản lượng,Lúa,359.5,Nghìn tấn,15.csv
2023,Nam Định,Sản lượng,Lúa,865.9,Nghìn tấn,15.csv
2023,Ninh Bình,Sản lượng,Lúa,438.9,Nghìn tấn,15.csv
2023,Trung du và miền núi phía Bắc,Sản lượng,Lúa,3414.4,Nghìn tấn,15.csv
2023,Hà Giang,Sản lượng,Lúa,217.7,Nghìn tấn,15.csv
2023,Cao Bằng,Sản lượng,Lúa,138.2,Nghìn tấn,15.csv
2023,Bắc Kạn,Sản lượng,Lúa,113.1,Nghìn tấn,15.csv
2023,Tuyên Quang,Sản lượng,Lúa,257.0,Nghìn tấn,15.csv
2023,Lào Cai,Sản lượng,Lúa,185.9,Nghìn tấn,15.csv
2023,Yên Bái,Sản lượng,Lúa,220.9,Nghìn tấn,15.csv
2023,Thái Nguyên,Sản lượng,Lúa,376.3,Nghìn tấn,15.csv
2023,Lạng Sơn,Sản lượng,Lúa,215.4,Nghìn tấn,15.csv
2023,Bắc Giang,Sản lượng,Lúa,554.5,Nghìn tấn,15.csv
2023,Phú Thọ,Sản lượng,Lúa,346.1,Nghìn tấn,15.csv
2023,Điện Biên,Sản lượng,Lúa,211.5,Nghìn tấn,15.csv
2023,Lai Châu,Sản lượng,Lúa,152.4,Nghìn tấn,15.csv
2023,Sơn La,Sản lượng,Lúa,206.0,Nghìn tấn,15.csv
2023,Hòa Bình,Sản lượng,Lúa,219.4,Nghìn tấn,15.csv
2023,Bắc Trung Bộ và Duyên hải miền Trung,Sản lượng,Lúa,7147.5,Nghìn tấn,15.csv
2023,Thanh Hóa,Sản lượng,Lúa,1387.8,Nghìn tấn,15.csv
2023,Nghệ An,Sản lượng,Lúa,1002.2,Nghìn tấn,15.csv
2023,Hà Tĩnh,Sản lượng,Lúa,578.6,Nghìn tấn,15.csv
2023,Quảng Bình,Sản lượng,Lúa,281.4,Nghìn tấn,15.csv
2023,Quảng Trị,Sản lượng,Lúa,291.3,Nghìn tấn,15.csv
2023,Thừa Thiên Huế,Sản lượng,Lúa,334.8,Nghìn tấn,15.csv
2023,Đà Nẵng,Sản lượng,Lúa,28.5,Nghìn tấn,15.csv
2023,Quảng Nam,Sản lượng,Lúa,467.3,Nghìn tấn,15.csv
2023,Quảng Ngãi,Sản lượng,Lúa,443.8,Nghìn tấn,15.csv
2023,Bình Định,Sản lượng,Lúa,639.0,Nghìn tấn,15.csv
2023,Phú Yên,Sản lượng,Lúa,386.6,Nghìn tấn,15.csv
2023,Khánh Hòa,Sản lượng,Lúa,266.1,Nghìn tấn,15.csv
2023,Ninh Thuận,Sản lượng,Lúa,289.4,Nghìn tấn,15.csv
2023,Bình Thuận,Sản lượng,Lúa,750.7,Nghìn tấn,15.csv
2023,Tây Nguyên,Sản lượng,Lúa,1531.3,Nghìn tấn,15.csv
2023,Kon Tum,Sản lượng,Lúa,100.3,Nghìn tấn,15.csv
2023,Gia Lai,Sản lượng,Lúa,402.1,Nghìn tấn,15.csv
2023,Đắk Lắk,Sản lượng,Lúa,810.9,Nghìn tấn,15.csv
2023,Đắk Nông,Sản lượng,Lúa,80.7,Nghìn tấn,15.csv
2023,Lâm Đồng,Sản lượng,Lúa,137.3,Nghìn tấn,15.csv
2023,Đông Nam Bộ,Sản lượng,Lúa,1432.5,Nghìn tấn,15.csv
2023,Bình Phước,Sản lượng,Lúa,41.4,Nghìn tấn,15.csv
2023,Tây Ninh,Sản lượng,Lúa,821.0,Nghìn tấn,15.csv
2023,Bình Dương,Sản lượng,Lúa,24.1,Nghìn tấn,15.csv
2023,Đồng Nai,Sản lượng,Lúa,310.3,Nghìn tấn,15.csv
2023,Bà Rịa - Vũng Tàu,Sản lượng,Lúa,149.4,Nghìn tấn,15.csv
2023,TP.Hồ Chí Minh,Sản lượng,Lúa,86.4,Nghìn tấn,15.csv
2023,Đồng bằng sông Cửu Long,Sản lượng,Lúa,24156.4,Nghìn tấn,15.csv
2023,Long An,Sản lượng,Lúa,3081.0,Nghìn tấn,15.csv
2023,Tiền Giang,Sản lượng,Lúa,791.0,Nghìn tấn,15.csv
2023,Bến Tre,Sản lượng,Lúa,109.7,Nghìn tấn,15.csv
2023,Trà Vinh,Sản lượng,Lúa,1110.3,Nghìn tấn,15.csv
2023,Vĩnh Long,Sản lượng,Lúa,676.2,Nghìn tấn,15.csv
2023,Đồng Tháp,Sản lượng,Lúa,3325.3,Nghìn tấn,15.csv
2023,An Giang,Sản lượng,Lúa,4067.7,Nghìn tấn,15.csv
2023,Kiên Giang,Sản lượng,Lúa,4561.9,Nghìn tấn,15.csv
2023,Cần Thơ,Sản lượng,Lúa,1362.2,Nghìn tấn,15.csv
2023,Hậu Giang,Sản lượng,Lúa,1186.7,Nghìn tấn,15.csv
2023,Sóc Trăng,Sản lượng,Lúa,2077.2,Nghìn tấn,15.csv
2023,Bạc Liêu,Sản lượng,Lúa,1239.0,Nghìn tấn,15.csv
2023,Cà Mau,Sản lượng,Lúa,568.4,Nghìn tấn,15.csv
2008,Cả Nước,Diện tích,Sắn,554.0,Nghìn ha,30.csv
2008,Hà Nội,Diện tích,Sắn,2.4,Nghìn ha,30.csv
2008,Hà Giang,Diện tích,Sắn,3.8,Nghìn ha,30.csv
2008,Cao Bằng,Diện tích,Sắn,2.1,Nghìn ha,30.csv
2008,Bắc Kạn,Diện tích,Sắn,2.2,Nghìn ha,30.csv
2008,Tuyên Quang,Diện tích,Sắn,6.3,Nghìn ha,30.csv
2008,Lào Cai,Diện tích,Sắn,8.2,Nghìn ha,30.csv
2008,Yên Bái,Diện tích,Sắn,15.8,Nghìn ha,30.csv
2008,Thái Nguyên,Diện tích,Sắn,4.1,Nghìn ha,30.csv
2008,Lạng Sơn,Diện tích,Sắn,5.1,Nghìn ha,30.csv
2008,Bắc Giang,Diện tích,Sắn,5.4,Nghìn ha,30.csv
2008,Phú Thọ,Diện tích,Sắn,7.3,Nghìn ha,30.csv
2008,Điện Biên,Diện tích,Sắn,7.5,Nghìn ha,30.csv
2008,Lai Châu,Diện tích,Sắn,5.3,Nghìn ha,30.csv
2008,Sơn La,Diện tích,Sắn,23.7,Nghìn ha,30.csv
2008,Hòa Bình,Diện tích,Sắn,13.2,Nghìn ha,30.csv
2008,Thanh Hóa,Diện tích,Sắn,16.9,Nghìn ha,30.csv
2008,Nghệ An,Diện tích,Sắn,19.3,Nghìn ha,30.csv
2008,Hà Tĩnh,Diện tích,Sắn,4.1,Nghìn ha,30.csv
2008,Quảng Bình,Diện tích,Sắn,5.8,Nghìn ha,30.csv
2008,Quảng Trị,Diện tích,Sắn,10.0,Nghìn ha,30.csv
2008,Thừa Thiên Huế,Diện tích,Sắn,7.5,Nghìn ha,30.csv
2008,Quảng Nam,Diện tích,Sắn,13.9,Nghìn ha,30.csv
2008,Quảng Ngãi,Diện tích,Sắn,20.5,Nghìn ha,30.csv
2008,Bình Định,Diện tích,Sắn,13.9,Nghìn ha,30.csv
2008,Phú Yên,Diện tích,Sắn,16.5,Nghìn ha,30.csv
2008,Khánh Hòa,Diện tích,Sắn,6.5,Nghìn ha,30.csv
2008,Bình Thuận,Diện tích,Sắn,30.2,Nghìn ha,30.csv
2008,Kon Tum,Diện tích,Sắn,37.8,Nghìn ha,30.csv
2008,Gia Lai,Diện tích,Sắn,60.8,Nghìn ha,30.csv
2008,Đắk Lắk,Diện tích,Sắn,25.6,Nghìn ha,30.csv
2008,Đắk Nông,Diện tích,Sắn,21.5,Nghìn ha,30.csv
2008,Bình Phước,Diện tích,Sắn,25.8,Nghìn ha,30.csv
2008,Tây Ninh,Diện tích,Sắn,47.6,Nghìn ha,30.csv
2008,Bình Dương,Diện tích,Sắn,6.7,Nghìn ha,30.csv
2008,Đồng Nai,Diện tích,Sắn,23.1,Nghìn ha,30.csv
2008,Bà Rịa - Vũng Tàu,Diện tích,Sắn,8.1,Nghìn ha,30.csv
2008,Long An,Diện tích,Sắn,1.5,Nghìn ha,30.csv
2008,Vĩnh Long,Diện tích,Sắn,0.2,Nghìn ha,30.csv
2008,An Giang,Diện tích,Sắn,1.0,Nghìn ha,30.csv
2008,Kiên Giang,Diện tích,Sắn,1.0,Nghìn ha,30.csv
2009,Cả Nước,Diện tích,Sắn,507.8,Nghìn ha,30.csv
2009,Hà Nội,Diện tích,Sắn,2.5,Nghìn ha,30.csv
2009,Hà Giang,Diện tích,Sắn,4.0,Nghìn ha,30.csv
2009,Cao Bằng,Diện tích,Sắn,2.1,Nghìn ha,30.csv
2009,Bắc Kạn,Diện tích,Sắn,2.1,Nghìn ha,30.csv
2009,Tuyên Quang,Diện tích,Sắn,4.4,Nghìn ha,30.csv
2009,Lào Cai,Diện tích,Sắn,8.5,Nghìn ha,30.csv
